"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","VALUE","ACRES","REL_PERCENT","annual_dist_acres"
"218","All Transitions","11080_4_5_13_14_15_24_25",0.0122214,"Sonora-Mojave Semi-Desert Chaparral",539,31,0,0.3788634
"219","All Transitions","11090_14",0.00287,"Sonoran Paloverde-Mixed Cacti Desert Scrub",540,166,0,0.47642
"220","All Transitions","11090_15_25",0.0028654,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1204,454729,1.7,1302.9804766
"221","All Transitions","11090_15_25",0.0028654,"Sonoran Paloverde-Mixed Cacti Desert Scrub",1362,6,0,0.0171924
"222","All Transitions","11150_13",0.0053602,"Inter-Mountain Basins Juniper Savanna",513,0,0,0
"223","All Transitions","11150_15_16_23_24",0.0154166,"Inter-Mountain Basins Juniper Savanna",1205,156553,0.6,2413.5149798
"224","All Transitions","11150_15_16_23_24",0.0154166,"Inter-Mountain Basins Juniper Savanna",1133,75,0,1.156245
"225","All Transitions","11160_15_25",0.0274268,"Madrean Juniper Savanna",1206,201487,0.8,5526.1436516
"226","All Transitions","11160_15_25",0.0274268,"Madrean Juniper Savanna",1363,16,0,0.4388288
"227","All Transitions","11160_24",0.0269784,"Madrean Juniper Savanna",1134,17,0,0.4586328
"228","All Transitions","11170_13_15_28",0.0951214,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,788875,2.9,75038.894425
"229","All Transitions","11170_16_23_24",0.1266146,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,781,0,98.8860026
"230","All Transitions","11190_24_25",0.0438442,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,1,0,0.0438442
"231","All Transitions","11210_14",0.1285166,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",542,31,0,3.9840146
"232","All Transitions","11210_15",0.1262176,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1208,1226978,4.6,154866.2184128
"233","All Transitions","11210_24",0.1238776,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1137,125,0,15.4847
"234","All Transitions","11210_25",0.0289696,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1365,465,0,13.470864
"235","All Transitions","11220_25",0.0201836,"Chihuahuan Gypsophilous Grassland and Steppe",1366,28,0,0.5651408
"236","All Transitions","11250_6_12_13_15_16_17_18_23_24_25_28",0.0315482,"Inter-Mountain Basins Big Sagebrush Steppe",381,108494,0.4,3422.7904108
"237","All Transitions","11261_16_23_24",0.0275182,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",399,70,0,1.926274
"238","All Transitions","11261_16_23_24",0.0275182,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",1037,24,0,0.6604368
"239","All Transitions","11270_15",0.1252672,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1209,1771812,6.6,221949.9281664
"240","All Transitions","11270_16_23_24_25",0.1241012,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1039,119,0,14.7680428
"241","All Transitions","11270_16_23_24_25",0.1241012,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1139,508,0,63.0434096
"242","All Transitions","11330_25",0.086248,"Chihuahuan Sandy Plains Semi-Desert Grassland",1368,70,0,6.03736
"243","All Transitions","11350_15_28",0.0619654,"Inter-Mountain Basins Semi-Desert Grassland",1210,394050,1.5,24417.46587
"244","All Transitions","11350_16_23_24",0.0599554,"Inter-Mountain Basins Semi-Desert Grassland",1040,1,0,0.0599554
"245","All Transitions","11350_16_23_24",0.0599554,"Inter-Mountain Basins Semi-Desert Grassland",1140,262,0,15.7083148
"246","All Transitions","11350_25",0.0621752,"Inter-Mountain Basins Semi-Desert Grassland",1369,77,0,4.7874904
"247","All Transitions","11460_15_16_23_24_25_28",0.1482314,"Southern Rocky Mountain Montane-Subalpine Grassland",1211,138484,0.5,20527.6771976
"248","All Transitions","11530_16_23_24_25_27",0.0183694,"Inter-Mountain Basins Greasewood Flat",1142,11,0,0.2020634
"249","All Transitions","11540_13",0.1959826,"Inter-Mountain Basins Montane Riparian Systems",521,6,0,1.1758956
"250","All Transitions","11550_13_14",0.2611196,"North American Warm Desert Riparian Systems",545,11,0,2.8723156
"251","All Transitions","11550_15",0.0821788,"North American Warm Desert Riparian Systems",1212,82070,0.3,6744.414116
"252","All Transitions","11550_25",0.0225292,"North American Warm Desert Riparian Systems",1373,206,0,4.6410152
"253","All Transitions","11552_13_14_15",0.1210242,"North American Warm Desert Riparian Systems - Stringers",1213,157749,0.6,19091.4465258
"254","All Transitions","11552_13_14_15",0.1210242,"North American Warm Desert Riparian Systems - Stringers",523,45,0,5.446089
"255","All Transitions","11552_13_14_15",0.1210242,"North American Warm Desert Riparian Systems - Stringers",546,128,0,15.4910976
"256","All Transitions","11590_15",0.3580462,"Rocky Mountain Montane Riparian Systems",1214,612146,2.3,219176.5491452
"257","All Transitions","11590_16_23_24_26",0.4149928,"Rocky Mountain Montane Riparian Systems",1043,64,0,26.5595392
"258","All Transitions","11590_16_23_24_26",0.4149928,"Rocky Mountain Montane Riparian Systems",1143,192,0,79.6786176
"259","All Transitions","11590_25",0.4054384,"Rocky Mountain Montane Riparian Systems",1374,42,0,17.0284128
"260","All Transitions","11600_15_28",0.4070216,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1215,40634,0.2,16538.9156944
"261","All Transitions","15030_25_27",0.0737754,"Chihuahuan Loamy Plains Desert Grassland",1375,8,0,0.5902032
"262","All Transitions","15040_25_27",0.100304,"Chihuahuan-Sonoran Desert Bottomland and Swale Grassland",1376,30,0,3.00912
"263","Alternative Succession","10160_15_28",0.0076906,"Colorado Plateau Pinyon-Juniper Woodland",1182,775206,2.9,5961.7992636
"264","Alternative Succession","10160_16_23_24_25",0.007569,"Colorado Plateau Pinyon-Juniper Woodland",1010,140,0,1.05966
"265","Alternative Succession","10160_16_23_24_25",0.007569,"Colorado Plateau Pinyon-Juniper Woodland",1114,406,0,3.073014
"266","Alternative Succession","10230_14_15_24_25",0.0062724,"Madrean Encinal",1184,1641644,6.1,10297.0478256
"267","Alternative Succession","10230_14_15_24_25",0.0062724,"Madrean Encinal",528,5,0,0.031362
"268","Alternative Succession","10230_14_15_24_25",0.0062724,"Madrean Encinal",1115,28,0,0.1756272
"269","Alternative Succession","10230_14_15_24_25",0.0062724,"Madrean Encinal",1340,256,0,1.6057344
"270","Alternative Succession","10240_14_15_24",0.0061624,"Madrean Lower Montane Pine-Oak Forest and Woodland",1185,977293,3.7,6022.4703832
"271","Alternative Succession","10240_14_15_24",0.0061624,"Madrean Lower Montane Pine-Oak Forest and Woodland",1116,16,0,0.0985984
"272","Alternative Succession","10240_25_27",0.0091366,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,23,0,0.2101418
"273","Alternative Succession","10260_15",0.0001018,"Madrean Upper Montane Conifer-Oak Forest and Woodland",1187,19806,0.1,2.0162508
"274","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1188,281455,1.1,66.254507
"275","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,9,0,0.0021186
"276","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1343,0,0,0
"277","Alternative Succession","10520_15",0.0111678,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1189,228222,0.9,2548.7376516
"278","Alternative Succession","10520_16_23_24",0.0110482,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1119,11,0,0.1215302
"279","Alternative Succession","10540_13_14",0.009643,"Southern Rocky Mountain Ponderosa Pine Woodland",495,0,0,0
"280","Alternative Succession","10540_15_25",0.0020834,"Southern Rocky Mountain Ponderosa Pine Woodland",1190,3432859,12.8,7152.0184406
"281","Alternative Succession","10540_15_25",0.0020834,"Southern Rocky Mountain Ponderosa Pine Woodland",1345,16,0,0.0333344
"282","Alternative Succession","10540_16_23_24",0.0077474,"Southern Rocky Mountain Ponderosa Pine Woodland",1120,932,0,7.2205768
"283","Alternative Succession","10550_15_28",0.0048118,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1191,217663,0.8,1047.3508234
"284","Alternative Succession","10560_15_28",0.00478,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1192,4459,0,21.31402
"285","Alternative Succession","10610_15_25",0.0012578,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1193,192844,0.7,242.5591832
"286","Alternative Succession","10611_16_23_24",0.0012954,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,1,0,0.0012954
"287","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,85132,0.3,217.682524
"288","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,6,0,0.015342
"289","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,35,0,0.089495
"290","Alternative Succession","10780_16_23_24_25",0.014699,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,59,0,0.867241
"291","Alternative Succession","10780_16_23_24_25",0.014699,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1126,21,0,0.308679
"292","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",1196,272223,1,1839.8463678
"293","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,249,0,1.6828914
"294","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,395,0,2.669647
"295","Alternative Succession","10860_25",0.0059276,"Rocky Mountain Lower Montane-Foothill Shrubland",391,4,0,0.0237104
"296","Alternative Succession","11040_23_24",0.0037492,"Mogollon Chaparral",1032,4,0,0.0149968
"297","Alternative Succession","11040_23_24",0.0037492,"Mogollon Chaparral",1131,189,0,0.7085988
"298","Alternative Succession","11170_13_15_28",0.0028922,"Southern Rocky Mountain Ponderosa Pine Savanna",1207,788875,2.9,2281.584275
"299","Alternative Succession","11170_16_23_24",0.0013274,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,781,0,1.0366994
"300","Alternative Succession","11190_24_25",0.0012258,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,1,0,0.0012258
"301","Alternative Succession","11261_16_23_24",0.0031062,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",399,70,0,0.217434
"302","Alternative Succession","11261_16_23_24",0.0031062,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",1037,24,0,0.0745488
"303","Alternative Succession","11270_15",0.0021546,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1209,1771812,6.6,3817.5461352
"304","Alternative Succession","11270_16_23_24_25",0.0019652,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1039,119,0,0.2338588
"305","Alternative Succession","11270_16_23_24_25",0.0019652,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1139,508,0,0.9983216
"306","Alternative Succession","11350_25",0.0018188,"Inter-Mountain Basins Semi-Desert Grassland",1369,77,0,0.1400476
"307","Competition or Maintenance","10160_15_28",0.0034882,"Colorado Plateau Pinyon-Juniper Woodland",1182,775206,2.9,2704.0735692
"308","Competition or Maintenance","10160_16_23_24_25",0.0037272,"Colorado Plateau Pinyon-Juniper Woodland",1010,140,0,0.521808
"309","Competition or Maintenance","10160_16_23_24_25",0.0037272,"Colorado Plateau Pinyon-Juniper Woodland",1114,406,0,1.5132432
"310","Competition or Maintenance","10260_15",0.0014262,"Madrean Upper Montane Conifer-Oak Forest and Woodland",1187,19806,0.1,28.2473172
"311","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1188,281455,1.1,540.224727
"312","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,9,0,0.0172746
"313","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1343,0,0,0
"314","Competition or Maintenance","10550_15_28",0.000448,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1191,217663,0.8,97.513024
"315","Competition or Maintenance","10560_15_28",0.000436,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1192,4459,0,1.944124
"316","Competition or Maintenance","10860_25",0.0021618,"Rocky Mountain Lower Montane-Foothill Shrubland",391,4,0,0.0086472
"317","Competition or Maintenance","11040_23_24",0.0118994,"Mogollon Chaparral",1032,4,0,0.0475976
"318","Competition or Maintenance","11040_23_24",0.0118994,"Mogollon Chaparral",1131,189,0,2.2489866
"319","Competition or Maintenance","11190_24_25",0.0009444,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,1,0,0.0009444
"320","Competition or Maintenance","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",1211,138484,0.5,6675.2888584
"321","Insect or Disease","10110_15",0.0018518,"Rocky Mountain Aspen Forest and Woodland",1181,1181,0,2.1869758
"322","Insect or Disease","10160_13_14",0.0028668,"Colorado Plateau Pinyon-Juniper Woodland",491,15,0,0.043002
"323","Insect or Disease","10160_15_28",0.0058672,"Colorado Plateau Pinyon-Juniper Woodland",1182,775206,2.9,4548.2886432
"324","Insect or Disease","10160_16_23_24_25",0.0035028,"Colorado Plateau Pinyon-Juniper Woodland",1010,140,0,0.490392
"325","Insect or Disease","10160_16_23_24_25",0.0035028,"Colorado Plateau Pinyon-Juniper Woodland",1114,406,0,1.4221368
"326","Insect or Disease","10190_13_14",0.0028614,"Great Basin Pinyon-Juniper Woodland",492,79,0,0.2260506
"327","Insect or Disease","10190_15",0.002891,"Great Basin Pinyon-Juniper Woodland",1183,172529,0.6,498.781339
"328","Insect or Disease","10260_15",0.0080588,"Madrean Upper Montane Conifer-Oak Forest and Woodland",1187,19806,0.1,159.6125928
"329","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1188,281455,1.1,2169.398849
"330","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,9,0,0.0693702
"331","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1343,0,0,0
"332","Insect or Disease","10520_15",0.0122,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1189,228222,0.9,2784.3084
"333","Insect or Disease","10520_16_23_24",0.012166,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1119,11,0,0.133826
"334","Insect or Disease","10540_13_14",0.0042204,"Southern Rocky Mountain Ponderosa Pine Woodland",495,0,0,0
"335","Insect or Disease","10540_15_25",0.0004576,"Southern Rocky Mountain Ponderosa Pine Woodland",1190,3432859,12.8,1570.8762784
"336","Insect or Disease","10540_15_25",0.0004576,"Southern Rocky Mountain Ponderosa Pine Woodland",1345,16,0,0.0073216
"337","Insect or Disease","10540_16_23_24",0.0029106,"Southern Rocky Mountain Ponderosa Pine Woodland",1120,932,0,2.7126792
"338","Insect or Disease","10550_15_28",0.0015914,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1191,217663,0.8,346.3888982
"339","Insect or Disease","10560_15_28",0.0015386,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1192,4459,0,6.8606174
"340","Insect or Disease","10610_15_25",0.0003252,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1193,192844,0.7,62.7128688
"341","Insect or Disease","10611_16_23_24",0.0003292,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,1,0,0.0003292
"342","Insect or Disease","11170_16_23_24",0.0008046,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,781,0,0.6283926
"343","Insect or Disease","11190_24_25",0.0040072,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,1,0,0.0040072
"344","Insect or Disease","11250_6_12_13_15_16_17_18_23_24_25_28",0.0175626,"Inter-Mountain Basins Big Sagebrush Steppe",381,108494,0.4,1905.4367244
"345","Insect or Disease","11261_16_23_24",0.0040316,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",399,70,0,0.282212
"346","Insect or Disease","11261_16_23_24",0.0040316,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",1037,24,0,0.0967584
"347","Insect or Disease","11270_15",0.0136456,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1209,1771812,6.6,24177.4378272
"348","Insect or Disease","11270_16_23_24_25",0.0129756,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1039,119,0,1.5440964
"349","Insect or Disease","11270_16_23_24_25",0.0129756,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1139,508,0,6.5916048
"350","Mixed Fire","10110_15",0.0005872,"Rocky Mountain Aspen Forest and Woodland",1181,1181,0,0.6934832
"351","Mixed Fire","10160_13_14",0.0029478,"Colorado Plateau Pinyon-Juniper Woodland",491,15,0,0.044217
"352","Mixed Fire","10160_15_28",0.0052476,"Colorado Plateau Pinyon-Juniper Woodland",1182,775206,2.9,4067.9710056
"353","Mixed Fire","10160_16_23_24_25",0.0050886,"Colorado Plateau Pinyon-Juniper Woodland",1010,140,0,0.712404
"354","Mixed Fire","10160_16_23_24_25",0.0050886,"Colorado Plateau Pinyon-Juniper Woodland",1114,406,0,2.0659716
"355","Mixed Fire","10190_13_14",0.0030174,"Great Basin Pinyon-Juniper Woodland",492,79,0,0.2383746
"356","Mixed Fire","10190_15",0.0029642,"Great Basin Pinyon-Juniper Woodland",1183,172529,0.6,511.4104618
"357","Mixed Fire","10230_14_15_24_25",0.005273,"Madrean Encinal",1184,1641644,6.1,8656.388812
"358","Mixed Fire","10230_14_15_24_25",0.005273,"Madrean Encinal",528,5,0,0.026365
"359","Mixed Fire","10230_14_15_24_25",0.005273,"Madrean Encinal",1115,28,0,0.147644
"360","Mixed Fire","10230_14_15_24_25",0.005273,"Madrean Encinal",1340,256,0,1.349888
"361","Mixed Fire","10240_14_15_24",0.0051404,"Madrean Lower Montane Pine-Oak Forest and Woodland",1185,977293,3.7,5023.6769372
"362","Mixed Fire","10240_14_15_24",0.0051404,"Madrean Lower Montane Pine-Oak Forest and Woodland",1116,16,0,0.0822464
"363","Mixed Fire","10240_25_27",0.0328796,"Madrean Lower Montane Pine-Oak Forest and Woodland",1341,23,0,0.7562308
"364","Mixed Fire","10250_14_15_24_25_26",0.004713,"Madrean Pinyon-Juniper Woodland",1186,1939647,7.3,9141.556311
"365","Mixed Fire","10250_14_15_24_25_26",0.004713,"Madrean Pinyon-Juniper Woodland",530,1,0,0.004713
"366","Mixed Fire","10250_14_15_24_25_26",0.004713,"Madrean Pinyon-Juniper Woodland",1117,28,0,0.131964
"367","Mixed Fire","10250_14_15_24_25_26",0.004713,"Madrean Pinyon-Juniper Woodland",1342,195,0,0.919035
"368","Mixed Fire","10260_15",0.0160296,"Madrean Upper Montane Conifer-Oak Forest and Woodland",1187,19806,0.1,317.4822576
"369","Mixed Fire","10510_15_16_17_22_23_24_25",0.0129354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1188,281455,1.1,3640.733007
"370","Mixed Fire","10510_15_16_17_22_23_24_25",0.0129354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,9,0,0.1164186
"371","Mixed Fire","10510_15_16_17_22_23_24_25",0.0129354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1343,0,0,0
"372","Mixed Fire","10520_15",0.0109186,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1189,228222,0.9,2491.8647292
"373","Mixed Fire","10520_16_23_24",0.0111998,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1119,11,0,0.1231978
"374","Mixed Fire","10540_13_14",0.0260746,"Southern Rocky Mountain Ponderosa Pine Woodland",495,0,0,0
"375","Mixed Fire","10540_15_25",0.0093404,"Southern Rocky Mountain Ponderosa Pine Woodland",1190,3432859,12.8,32064.2762036
"376","Mixed Fire","10540_15_25",0.0093404,"Southern Rocky Mountain Ponderosa Pine Woodland",1345,16,0,0.1494464
"377","Mixed Fire","10540_16_23_24",0.0044034,"Southern Rocky Mountain Ponderosa Pine Woodland",1120,932,0,4.1039688
"378","Mixed Fire","10550_15_28",0.0022802,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1191,217663,0.8,496.3151726
"379","Mixed Fire","10560_15_28",0.0022778,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1192,4459,0,10.1567102
"380","Mixed Fire","10610_15_25",0.049203,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1193,192844,0.7,9488.503332
"381","Mixed Fire","10611_16_23_24",0.0747394,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,1,0,0.0747394
"382","Mixed Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,85132,0.3,723.281472
"383","Mixed Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,6,0,0.050976
"384","Mixed Fire","10640_15_16_17_23_24_27_28",0.008496,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,35,0,0.29736
"385","Mixed Fire","10780_16_23_24_25",0.0062484,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,59,0,0.3686556
"386","Mixed Fire","10780_16_23_24_25",0.0062484,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1126,21,0,0.1312164
"387","Mixed Fire","10860_25",0.0049606,"Rocky Mountain Lower Montane-Foothill Shrubland",391,4,0,0.0198424
"388","Mixed Fire","11000_15",0.0012926,"Chihuahuan Mixed Desert and Thorn Scrub",1200,57956,0.2,74.9139256
"389","Mixed Fire","11020_13_15_16_23_24",0.004567,"Colorado Plateau Pinyon-Juniper Shrubland",1130,6,0,0.027402
"390","Mixed Fire","11020_13_15_16_23_24",0.004567,"Colorado Plateau Pinyon-Juniper Shrubland",1201,4090,0,18.67903
"391","Mixed Fire","11040_23_24",0.0026806,"Mogollon Chaparral",1032,4,0,0.0107224
"392","Mixed Fire","11040_23_24",0.0026806,"Mogollon Chaparral",1131,189,0,0.5066334
"393","Mixed Fire","11070_15",0.0058584,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1203,162637,0.6,952.7926008
"394","Mixed Fire","11070_23_24",0.0066132,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1033,43,0,0.2843676
"395","Mixed Fire","11070_23_24",0.0066132,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1132,13,0,0.0859716
"396","Mixed Fire","11070_25_28",0.0059182,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1360,2,0,0.0118364
"397","Mixed Fire","11150_13",0.0023604,"Inter-Mountain Basins Juniper Savanna",513,0,0,0
"398","Mixed Fire","11150_15_16_23_24",0.0044852,"Inter-Mountain Basins Juniper Savanna",1205,156553,0.6,702.1715156
"399","Mixed Fire","11150_15_16_23_24",0.0044852,"Inter-Mountain Basins Juniper Savanna",1133,75,0,0.33639
"400","Mixed Fire","11160_15_25",0.0047488,"Madrean Juniper Savanna",1206,201487,0.8,956.8214656
"401","Mixed Fire","11160_15_25",0.0047488,"Madrean Juniper Savanna",1363,16,0,0.0759808
"402","Mixed Fire","11160_24",0.0046776,"Madrean Juniper Savanna",1134,17,0,0.0795192
"403","Mixed Fire","11170_16_23_24",0.0124778,"Southern Rocky Mountain Ponderosa Pine Savanna",1135,781,0,9.7451618
"404","Mixed Fire","11190_24_25",0.004637,"Southern Rocky Mountain Juniper Woodland and Savanna",1364,1,0,0.004637
"405","Mixed Fire","11210_25",0.0124522,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",1365,465,0,5.790273
"406","Mixed Fire","11350_15_28",0.0270324,"Inter-Mountain Basins Semi-Desert Grassland",1210,394050,1.5,10652.11722
"407","Mixed Fire","11350_25",0.000977,"Inter-Mountain Basins Semi-Desert Grassland",1369,77,0,0.075229
"408","Mixed Fire","11550_13_14",0.0425516,"North American Warm Desert Riparian Systems",545,11,0,0.4680676
"409","Mixed Fire","11550_15",0.011958,"North American Warm Desert Riparian Systems",1212,82070,0.3,981.39306
"410","Native Grazing","10110_15",0.0131856,"Rocky Mountain Aspen Forest and Woodland",1181,1181,0,15.5721936
"411","Native Grazing","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,85132,0.3,4272.3664464
"412","Native Grazing","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,6,0,0.3011112
"413","Native Grazing","10640_15_16_17_23_24_27_28",0.0501852,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,35,0,1.756482
"414","Native Grazing","11350_15_28",0.0002096,"Inter-Mountain Basins Semi-Desert Grassland",1210,394050,1.5,82.59288
"415","Native Grazing","11350_16_23_24",0.0002182,"Inter-Mountain Basins Semi-Desert Grassland",1040,1,0,0.0002182
"416","Native Grazing","11350_16_23_24",0.0002182,"Inter-Mountain Basins Semi-Desert Grassland",1140,262,0,0.0571684
"417","Native Grazing","11350_25",0.0001828,"Inter-Mountain Basins Semi-Desert Grassland",1369,77,0,0.0140756
"418","Non Fire Disturbances","10110_15",0.0179518,"Rocky Mountain Aspen Forest and Woodland",1181,1181,0,21.2010758
"419","Non Fire Disturbances","10160_13_14",0.0028668,"Colorado Plateau Pinyon-Juniper Woodland",491,15,0,0.043002
"420","Non Fire Disturbances","10160_15_28",0.0108942,"Colorado Plateau Pinyon-Juniper Woodland",1182,775206,2.9,8445.2492052
"421","Non Fire Disturbances","10160_16_23_24_25",0.0092552,"Colorado Plateau Pinyon-Juniper Woodland",1010,140,0,1.295728
"422","Non Fire Disturbances","10160_16_23_24_25",0.0092552,"Colorado Plateau Pinyon-Juniper Woodland",1114,406,0,3.7576112
"423","Non Fire Disturbances","10190_13_14",0.0028614,"Great Basin Pinyon-Juniper Woodland",492,79,0,0.2260506
"424","Non Fire Disturbances","10190_15",0.002891,"Great Basin Pinyon-Juniper Woodland",1183,172529,0.6,498.781339
"425","Non Fire Disturbances","10230_14_15_24_25",0.0048148,"Madrean Encinal",1184,1641644,6.1,7904.1875312
"426","Non Fire Disturbances","10230_14_15_24_25",0.0048148,"Madrean Encinal",528,5,0,0.024074
"427","Non Fire Disturbances","10230_14_15_24_25",0.0048148,"Madrean Encinal",1115,28,0,0.1348144
"428","Non Fire Disturbances","10230_14_15_24_25",0.0048148,"Madrean Encinal",1340,256,0,1.2325888
"429","Non Fire Disturbances","10240_14_15_24",0.0047202,"Madrean Lower Montane Pine-Oak Forest and Woodland",1185,977293,3.7,4613.0184186
"430","Non Fire Disturbances","10240_14_15_24",0.0047202,"Madrean Lower Montane Pine-Oak Forest and Woodland",1116,16,0,0.0755232
