"","VALUE","Freq","BPS_CODE","ZONE","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"77",1010,628,10160,23,"10160_16_23_24_25","Colorado Plateau Pinyon-Juniper Woodland","Conifer",435,195,2265,127,29,65,6,"III-B",205,170,102,0.803921569,0.666666667,0.4,140,0
"78",1022,27,10640,23,"10640_15_16_17_23_24_27_28","Colorado Plateau Mixed Low Sagebrush Shrubland","Shrubland",239,119,NA,79,33,67,NA,"III-A",158,170,215,0.619607843,0.666666667,0.843137255,6,0
"79",1024,266,10780,23,"10780_16_23_24_25","Colorado Plateau Blackbrush-Mormon-tea Shrubland","Shrubland",146,162,NA,77,53,47,NA,"III-A",52,155,207,0.203921569,0.607843137,0.811764706,59,0
"80",1026,1119,10810,23,"10810_15_16_23_24_28","Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",616,NA,NA,616,100,NA,NA,"V-B",245,202,122,0.960784314,0.792156863,0.478431373,249,0
"81",1032,17,11040,23,"11040_23_24","Mogollon Chaparral","Shrubland",47,370,NA,42,89,11,NA,"IV-A",173,250,211,0.678431373,0.980392157,0.82745098,4,0
"82",1033,195,11070,23,"11070_23_24","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",51,150,NA,38,74,26,NA,"III-A",115,255,223,0.450980392,1,0.874509804,43,0
"83",1037,106,11261,23,"11261_16_23_24","Inter-Mountain Basins Montane Sagebrush Steppe-Mountain Big Sagebrush","Shrubland",49,NA,NA,49,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,24,0
"84",1039,536,11270,23,"11270_16_23_24_25","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",105,NA,NA,105,100,NA,NA,"IV-B",194,158,215,0.760784314,0.619607843,0.843137255,119,0
"85",1040,4,11350,23,"11350_16_23_24","Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,NA,NA,25,100,NA,NA,"II-C",185,174,211,0.725490196,0.682352941,0.82745098,1,0
"86",1043,288,11590,23,"11590_16_23_24_26","Rocky Mountain Montane Riparian Systems","Riparian",270,NA,79,61,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,64,0
"87",1111,57,10010,24,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,255,190,1,1,0.745098039,13,0
"88",1112,15,10040,24,"10040","North American Warm Desert Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,242,189,1,0.949019608,0.741176471,3,0
"89",1114,1827,10160,24,"10160_16_23_24_25","Colorado Plateau Pinyon-Juniper Woodland","Conifer",435,195,2265,127,29,65,6,"III-B",205,170,102,0.803921569,0.666666667,0.4,406,0
"90",1115,124,10230,24,"10230_14_15_24_25","Madrean Encinal","Conifer",125,191,33,23,18,13,69,"I-C",0,167,132,0,0.654901961,0.517647059,28,0
"91",1116,73,10240,24,"10240_14_15_24","Madrean Lower Montane Pine-Oak Forest and Woodland","Conifer",125,191,33,23,19,12,69,"I-C",167,189,30,0.654901961,0.741176471,0.117647059,16,0
"92",1117,124,10250,24,"10250_14_15_24_25_26","Madrean Pinyon-Juniper Woodland","Conifer",136,209,104,46,34,22,44,"III-A",160,106,31,0.62745098,0.415686275,0.121568627,28,0
"93",1118,40,10510,24,"10510_15_16_17_22_23_24_25","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098039,0.823529412,1,9,0
"94",1119,48,10520,24,"10520_16_23_24","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",180,89,74,33,19,37,44,"I-C",115,149,230,0.450980392,0.584313725,0.901960784,11,0
"95",1120,4190,10540,24,"10540_16_23_24","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",280,226,20,17,6,8,86,"I-C",168,56,0,0.658823529,0.219607843,0,932,0
"96",1123,3,10611,24,"10611_16_23_24","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-Low Elevation","Hardwood-Conifer",43,13,NA,10,24,76,NA,"I-B",230,230,0,0.901960784,0.901960784,0,1,0
"97",1124,156,10640,24,"10640_15_16_17_23_24_27_28","Colorado Plateau Mixed Low Sagebrush Shrubland","Shrubland",239,119,NA,79,33,67,NA,"III-A",158,170,215,0.619607843,0.666666667,0.843137255,35,0
"98",1125,23,10660,24,"10660_16_23_24","Inter-Mountain Basins Mat Saltbush Shrubland","Shrubland",NA,NA,NA,NA,NA,NA,NA,NA,11,190,127,0.043137255,0.745098039,0.498039216,5,0
"99",1126,96,10780,24,"10780_16_23_24_25","Colorado Plateau Blackbrush-Mormon-tea Shrubland","Shrubland",146,162,NA,77,53,47,NA,"III-A",52,155,207,0.203921569,0.607843137,0.811764706,21,0
"100",1128,1777,10810,24,"10810_15_16_23_24_28","Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",616,NA,NA,616,100,NA,NA,"V-B",245,202,122,0.960784314,0.792156863,0.478431373,395,0
"101",1129,29,10930,24,"10930_13_15_16_23_24_28","Southern Colorado Plateau Sand Shrubland","Shrubland",220,NA,NA,220,100,NA,NA,"V-A",134,219,24,0.525490196,0.858823529,0.094117647,6,0
"102",1130,26,11020,24,"11020_13_15_16_23_24","Colorado Plateau Pinyon-Juniper Shrubland","Conifer",333,222,127,65,20,29,51,"III-A",255,0,0,1,0,0,6,0
"103",1131,850,11040,24,"11040_23_24","Mogollon Chaparral","Shrubland",47,370,NA,42,89,11,NA,"IV-A",173,250,211,0.678431373,0.980392157,0.82745098,189,0
"104",1132,57,11070,24,"11070_23_24","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",51,150,NA,38,74,26,NA,"III-A",115,255,223,0.450980392,1,0.874509804,13,0
"105",1133,337,11150,24,"11150_15_16_23_24","Inter-Mountain Basins Juniper Savanna","Conifer",333,218,126,64,20,29,51,"III-A",137,112,68,0.537254902,0.439215686,0.266666667,75,0
"106",1134,75,11160,24,"11160_24","Madrean Juniper Savanna","Conifer",139,214,101,46,33,21,46,"III-A",207,157,143,0.811764706,0.615686275,0.560784314,17,0
"107",1135,3510,11170,24,"11170_16_23_24","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",158,80,9,8,5,10,85,"I-B",255,85,0,1,0.333333333,0,781,0
"108",1137,564,11210,24,"11210_24","Apacherian-Chihuahuan Semi-Desert Grassland and Steppe","Grassland",10,NA,42,8,81,NA,19,"II-B",255,221,216,1,0.866666667,0.847058824,125,0
"109",1139,2284,11270,24,"11270_16_23_24_25","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",105,NA,NA,105,100,NA,NA,"IV-B",194,158,215,0.760784314,0.619607843,0.843137255,508,0
"110",1140,1180,11350,24,"11350_16_23_24","Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,NA,NA,25,100,NA,NA,"II-C",185,174,211,0.725490196,0.682352941,0.82745098,262,0
"111",1142,51,11530,24,"11530_16_23_24_25_27","Inter-Mountain Basins Greasewood Flat","Shrubland",208,NA,NA,208,100,NA,NA,"V-A",225,225,225,0.882352941,0.882352941,0.882352941,11,0
"112",1143,863,11590,24,"11590_16_23_24_26","Rocky Mountain Montane Riparian Systems","Riparian",270,NA,79,61,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,192,0
"113",1181,5311,10110,15,"10110_15","Rocky Mountain Aspen Forest and Woodland","Hardwood",146,1774,841,116,79,7,14,"IV-B",255,255,115,1,1,0.450980392,1181,0
"114",1192,20050,10560,15,"10560_15_28","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",199,435,NA,137,69,31,NA,"IV-B",56,168,0,0.219607843,0.658823529,0,4459,0
"115",1201,18392,11020,15,"11020_13_15_16_23_24","Colorado Plateau Pinyon-Juniper Shrubland","Conifer",333,222,127,65,20,29,51,"III-A",255,0,0,1,0,0,4090,0
"116",1338,37,10040,25,"10040","North American Warm Desert Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,242,189,1,0.949019608,0.741176471,8,0
"117",1340,1152,10230,25,"10230_14_15_24_25","Madrean Encinal","Conifer",125,191,33,23,18,13,69,"I-C",0,167,132,0,0.654901961,0.517647059,256,0
"118",1341,103,10240,25,"10240_25_27","Madrean Lower Montane Pine-Oak Forest and Woodland","Conifer",60,30,11,7,12,23,65,"I-B",167,189,30,0.654901961,0.741176471,0.117647059,23,0
"119",1342,876,10250,25,"10250_14_15_24_25_26","Madrean Pinyon-Juniper Woodland","Conifer",136,209,104,46,34,22,44,"III-A",160,106,31,0.62745098,0.415686275,0.121568627,195,0
"120",1343,1,10510,25,"10510_15_16_17_22_23_24_25","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098039,0.823529412,1,0,0
"121",1345,72,10540,25,"10540_15_25","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",396,108,10,9,2,9,89,"I-B",168,56,0,0.658823529,0.219607843,0,16,0
"122",1350,4514,10770,25,"10770_25_26","Chihuahuan Succulent Desert Scrub","Shrubland",160,NA,NA,160,100,NA,NA,"IV-B",232,127,105,0.909803922,0.498039216,0.411764706,1004,0
"123",1352,323,10870,25,"10870_4_6_12_13_14_15_17_24_25","Sonora-Mojave Creosotebush-White Bursage Desert Scrub","Shrubland",329,NA,NA,329,100,NA,NA,"V-A",52,154,184,0.203921569,0.603921569,0.721568627,72,0
"124",1354,2025,10910,25,"10910_25","Sonoran Mid-Elevation Desert Scrub","Shrubland",374,NA,NA,374,100,NA,NA,"V-A",176,6,99,0.690196078,0.023529412,0.388235294,450,0
"125",1356,571,11002,25,"11002_25","Chihuahuan Mixed Desert and Thorn Scrub-Shrubland","Shrubland",841,NA,NA,841,100,NA,NA,"V-B",245,162,122,0.960784314,0.635294118,0.478431373,127,0
"126",1357,1523,11003,25,"11003_25","Chihuahuan Mixed Desert and Thorn Scrub-Steppe","Shrubland",NA,NA,NA,NA,NA,NA,NA,NA,205,137,102,0.803921569,0.537254902,0.4,339,0
"127",1358,2,11010,25,"11010_25","Madrean Oriental Chaparral","Shrubland",41,NA,28,17,40,NA,60,"I-C",116,212,180,0.454901961,0.831372549,0.705882353,0,0
"128",1359,280,11040,25,"11040_13_14_25","Mogollon Chaparral","Shrubland",77,NA,NA,77,100,NA,NA,"IV-A",173,250,211,0.678431373,0.980392157,0.82745098,62,0
"129",1360,9,11070,25,"11070_25_28","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",50,171,NA,39,77,23,NA,"III-A",115,255,223,0.450980392,1,0.874509804,2,0
"130",1362,27,11090,25,"11090_15_25","Sonoran Paloverde-Mixed Cacti Desert Scrub","Shrubland",1049,NA,NA,1049,100,NA,NA,"V-B",233,214,245,0.91372549,0.839215686,0.960784314,6,0
"131",1363,71,11160,25,"11160_15_25","Madrean Juniper Savanna","Conifer",136,208,106,46,34,22,44,"III-A",207,157,143,0.811764706,0.615686275,0.560784314,16,0
