"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_Fuel_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"15",7061,184303,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",7061,2061,"Tr Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Tree","Conifer-Hardwood",603,"Aspen-Mixed Conifer Forest and Woodland","SAF 217: Aspen","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",192,255,138,0.752941,1,0.541176,40988,0.2
"16",7062,77,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland",7062,2062,"Tr Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Tree","Conifer",628,"Mountain Mahogany Woodland and Shrubland","SRM 415: Curlleaf Mountain-Mahogany","Tree-dominated","Open tree canopy","Evergreen open tree canopy",155,235,216,0.607843,0.921569,0.847059,17,0
"17",7064,3329,"Colorado Plateau Mixed Low Sagebrush Shrubland",7064,2064,"Sh Colorado Plateau Mixed Low Sagebrush Shrubland","Shrub","Shrubland",623,"Low Sagebrush Shrubland and Steppe","SRM 405: Black Sagebrush","Shrub-dominated","Dwarf-shrubland","Evergreen dwarf-shrubland",204,182,135,0.8,0.713725,0.529412,740,0
"18",7074,490992,"Chihuahuan Creosotebush Desert Scrub",7074,2074,"Sh Chihuahuan Creosotebush Desert Scrub","Shrub","Shrubland",611,"Creosotebush Desert Scrub","SRM 506: Creosotebush-Bursage","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",161,134,96,0.631373,0.52549,0.376471,109194,0.4
"19",7075,10607,"Chihuahuan Mixed Salt Desert Scrub",7075,2075,"Sh Chihuahuan Mixed Salt Desert Scrub","Shrub","Shrubland",636,"Salt Desert Scrub","SRM 414: Salt Desert Shrub","Shrub-dominated","Shrubland","Evergreen shrubland",156,128,92,0.611765,0.501961,0.360784,2359,0
"20",7076,6368,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",7076,2076,"Sh Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub","Shrub","Shrubland",613,"Desert Scrub","SRM 729: Mesquite","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",150,123,89,0.588235,0.482353,0.34902,1416,0
"21",7077,20522,"Chihuahuan Succulent Desert Scrub",7077,2077,"Sh Chihuahuan Succulent Desert Scrub","Shrub","Shrubland",641,"Succulent Desert Scrub","SRM 735: Sideoats Grama-Sumac-Juniper","Shrub-dominated","Shrubland","Evergreen shrubland",145,117,84,0.568627,0.458824,0.329412,4564,0
"22",7078,1119631,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",7078,2078,"Sh Colorado Plateau Blackbrush-Mormon-tea Shrubland","Shrub","Shrubland",606,"Blackbrush Shrubland","SRM 212: Blackbush","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",140,112,80,0.54902,0.439216,0.313725,249000,0.9
"23",7080,4690872,"Inter-Mountain Basins Big Sagebrush Shrubland",7080,2080,"Sh Inter-Mountain Basins Big Sagebrush Shrubland","Shrub","Shrubland",604,"Big Sagebrush Shrubland and Steppe","SRM 403: Wyoming Big Sagebrush","Shrub-dominated","Shrubland","Evergreen shrubland",130,101,72,0.509804,0.396078,0.282353,1043225,3.9
"24",7081,471296,"Inter-Mountain Basins Mixed Salt Desert Scrub",7081,2081,"Sh Inter-Mountain Basins Mixed Salt Desert Scrub","Shrub","Shrubland",636,"Salt Desert Scrub","SRM 414: Salt Desert Shrub","Shrub-dominated","Shrubland","Evergreen shrubland",156,128,92,0.611765,0.501961,0.360784,104814,0.4
