"","model_label","Model_Code","refLabel","refPercent","BpS_Name","Var1","Var2","Freq","BPS_CODE","ZONE","total_count","currentPercent"
"237","10610_15_25_Agriculture","10610_15_25","Agriculture",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1193,180,22,10610,15,867125,0
"238","10610_15_25_Developed","10610_15_25","Developed",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1193,120,5405,10610,15,867125,0
"239","10610_15_25_Water","10610_15_25","Water",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"240","10610_15_25_UN","10610_15_25","UN",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",NA,NA,NA,NA,NA,NA,NA
"241","10610_15_25_UE","10610_15_25","UE",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1193,7,5323,10610,15,867125,0
"242","10611_16_23_24_A","10611_16_23_24","A",58,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,1,1,10611,24,3,33
"243","10611_16_23_24_B","10611_16_23_24","B",21,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",NA,NA,NA,NA,NA,NA,NA
"244","10611_16_23_24_C","10611_16_23_24","C",6,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,3,1,10611,24,3,33
"245","10611_16_23_24_D","10611_16_23_24","D",14,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",NA,NA,NA,NA,NA,NA,NA
"246","10611_16_23_24_E","10611_16_23_24","E",1,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",NA,NA,NA,NA,NA,NA,NA
"247","10611_16_23_24_Agriculture","10611_16_23_24","Agriculture",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",NA,NA,NA,NA,NA,NA,NA
"248","10611_16_23_24_Developed","10611_16_23_24","Developed",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",NA,NA,NA,NA,NA,NA,NA
"249","10611_16_23_24_Water","10611_16_23_24","Water",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",NA,NA,NA,NA,NA,NA,NA
"250","10611_16_23_24_UN","10611_16_23_24","UN",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",NA,NA,NA,NA,NA,NA,NA
"251","10611_16_23_24_UE","10611_16_23_24","UE",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",NA,NA,NA,NA,NA,NA,NA
"252","10640_15_16_17_23_24_27_28_A","10640_15_16_17_23_24_27_28","A",9,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,1,18309,10640,15,382797,4
"253","10640_15_16_17_23_24_27_28_A","10640_15_16_17_23_24_27_28","A",9,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,1,4,10640,23,27,14
"254","10640_15_16_17_23_24_27_28_A","10640_15_16_17_23_24_27_28","A",9,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,1,30,10640,24,156,19
"255","10640_15_16_17_23_24_27_28_B","10640_15_16_17_23_24_27_28","B",70,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,2,22006,10640,15,382797,5
"256","10640_15_16_17_23_24_27_28_B","10640_15_16_17_23_24_27_28","B",70,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,2,39,10640,24,156,25
"257","10640_15_16_17_23_24_27_28_C","10640_15_16_17_23_24_27_28","C",21,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,3,277155,10640,15,382797,72
"258","10640_15_16_17_23_24_27_28_C","10640_15_16_17_23_24_27_28","C",21,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,3,20,10640,23,27,74
"259","10640_15_16_17_23_24_27_28_C","10640_15_16_17_23_24_27_28","C",21,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,3,81,10640,24,156,51
"260","10640_15_16_17_23_24_27_28_D","10640_15_16_17_23_24_27_28","D",NA,"Colorado Plateau Mixed Low Sagebrush Shrubland",NA,NA,NA,NA,NA,NA,NA
"261","10640_15_16_17_23_24_27_28_E","10640_15_16_17_23_24_27_28","E",NA,"Colorado Plateau Mixed Low Sagebrush Shrubland",NA,NA,NA,NA,NA,NA,NA
"262","10640_15_16_17_23_24_27_28_Agriculture","10640_15_16_17_23_24_27_28","Agriculture",0,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,180,743,10640,15,382797,0
"263","10640_15_16_17_23_24_27_28_Developed","10640_15_16_17_23_24_27_28","Developed",0,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,120,4766,10640,15,382797,1
"264","10640_15_16_17_23_24_27_28_Water","10640_15_16_17_23_24_27_28","Water",0,"Colorado Plateau Mixed Low Sagebrush Shrubland",NA,NA,NA,NA,NA,NA,NA
"265","10640_15_16_17_23_24_27_28_UN","10640_15_16_17_23_24_27_28","UN",0,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,6,21,10640,15,382797,0
"266","10640_15_16_17_23_24_27_28_UE","10640_15_16_17_23_24_27_28","UE",0,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,7,12145,10640,15,382797,3
"267","10640_15_16_17_23_24_27_28_UE","10640_15_16_17_23_24_27_28","UE",0,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,7,3,10640,23,27,11
"268","10660_16_23_24_A","10660_16_23_24","A",10,"Inter-Mountain Basins Mat Saltbush Shrubland",NA,NA,NA,NA,NA,NA,NA
"269","10660_16_23_24_B","10660_16_23_24","B",90,"Inter-Mountain Basins Mat Saltbush Shrubland",1125,2,18,10660,24,23,78
"270","10660_16_23_24_C","10660_16_23_24","C",NA,"Inter-Mountain Basins Mat Saltbush Shrubland",NA,NA,NA,NA,NA,NA,NA
"271","10660_16_23_24_D","10660_16_23_24","D",NA,"Inter-Mountain Basins Mat Saltbush Shrubland",NA,NA,NA,NA,NA,NA,NA
"272","10660_16_23_24_E","10660_16_23_24","E",NA,"Inter-Mountain Basins Mat Saltbush Shrubland",NA,NA,NA,NA,NA,NA,NA
"273","10660_16_23_24_Agriculture","10660_16_23_24","Agriculture",0,"Inter-Mountain Basins Mat Saltbush Shrubland",NA,NA,NA,NA,NA,NA,NA
"274","10660_16_23_24_Developed","10660_16_23_24","Developed",0,"Inter-Mountain Basins Mat Saltbush Shrubland",NA,NA,NA,NA,NA,NA,NA
"275","10660_16_23_24_Water","10660_16_23_24","Water",0,"Inter-Mountain Basins Mat Saltbush Shrubland",NA,NA,NA,NA,NA,NA,NA
"276","10660_16_23_24_UN","10660_16_23_24","UN",0,"Inter-Mountain Basins Mat Saltbush Shrubland",1125,6,1,10660,24,23,4
"277","10660_16_23_24_UE","10660_16_23_24","UE",0,"Inter-Mountain Basins Mat Saltbush Shrubland",1125,7,1,10660,24,23,4
"278","10760_25_A","10760_25","A",26,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",393,1,11,10760,25,15,73
"279","10760_25_B","10760_25","B",74,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",393,2,4,10760,25,15,26
"280","10760_25_C","10760_25","C",NA,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",NA,NA,NA,NA,NA,NA,NA
"281","10760_25_D","10760_25","D",NA,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",NA,NA,NA,NA,NA,NA,NA
"282","10760_25_E","10760_25","E",NA,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",NA,NA,NA,NA,NA,NA,NA
"283","10760_25_Agriculture","10760_25","Agriculture",0,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",NA,NA,NA,NA,NA,NA,NA
"284","10760_25_Developed","10760_25","Developed",0,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",NA,NA,NA,NA,NA,NA,NA
"285","10760_25_Water","10760_25","Water",0,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",NA,NA,NA,NA,NA,NA,NA
"286","10760_25_UN","10760_25","UN",0,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",NA,NA,NA,NA,NA,NA,NA
"287","10760_25_UE","10760_25","UE",0,"Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub",NA,NA,NA,NA,NA,NA,NA
"288","10770_15_A","10770_15","A",14,"Chihuahuan Succulent Desert Scrub",1194,1,715485,10770,15,1267170,56
"289","10770_15_B","10770_15","B",86,"Chihuahuan Succulent Desert Scrub",1194,2,300401,10770,15,1267170,23
"290","10770_15_C","10770_15","C",NA,"Chihuahuan Succulent Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"291","10770_15_D","10770_15","D",NA,"Chihuahuan Succulent Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"292","10770_15_E","10770_15","E",NA,"Chihuahuan Succulent Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"293","10770_15_Agriculture","10770_15","Agriculture",0,"Chihuahuan Succulent Desert Scrub",1194,180,6470,10770,15,1267170,0
"294","10770_15_Developed","10770_15","Developed",0,"Chihuahuan Succulent Desert Scrub",1194,120,120669,10770,15,1267170,9
"295","10770_15_Water","10770_15","Water",0,"Chihuahuan Succulent Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"296","10770_15_UN","10770_15","UN",0,"Chihuahuan Succulent Desert Scrub",1194,6,73,10770,15,1267170,0
"297","10770_15_UE","10770_15","UE",0,"Chihuahuan Succulent Desert Scrub",1194,7,62046,10770,15,1267170,4
"298","10770_25_26_A","10770_25_26","A",11,"Chihuahuan Succulent Desert Scrub",1350,1,3917,10770,25,4514,86
"299","10770_25_26_B","10770_25_26","B",89,"Chihuahuan Succulent Desert Scrub",1350,2,160,10770,25,4514,3
"300","10770_25_26_C","10770_25_26","C",NA,"Chihuahuan Succulent Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"301","10770_25_26_D","10770_25_26","D",NA,"Chihuahuan Succulent Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"302","10770_25_26_E","10770_25_26","E",NA,"Chihuahuan Succulent Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"303","10770_25_26_Agriculture","10770_25_26","Agriculture",0,"Chihuahuan Succulent Desert Scrub",1350,180,4,10770,25,4514,0
"304","10770_25_26_Developed","10770_25_26","Developed",0,"Chihuahuan Succulent Desert Scrub",1350,120,106,10770,25,4514,2
"305","10770_25_26_Water","10770_25_26","Water",0,"Chihuahuan Succulent Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"306","10770_25_26_UN","10770_25_26","UN",0,"Chihuahuan Succulent Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"307","10770_25_26_UE","10770_25_26","UE",0,"Chihuahuan Succulent Desert Scrub",1350,7,327,10770,25,4514,7
"308","10780_15_A","10780_15","A",24,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",404,1,579601,10780,15,1261940,45
"309","10780_15_B","10780_15","B",76,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",404,2,469785,10780,15,1261940,37
"310","10780_15_C","10780_15","C",NA,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"311","10780_15_D","10780_15","D",NA,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"312","10780_15_E","10780_15","E",NA,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"313","10780_15_Agriculture","10780_15","Agriculture",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",404,180,322,10780,15,1261940,0
"314","10780_15_Developed","10780_15","Developed",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",404,120,3940,10780,15,1261940,0
"315","10780_15_Water","10780_15","Water",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"316","10780_15_UN","10780_15","UN",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",404,6,16,10780,15,1261940,0
"317","10780_15_UE","10780_15","UE",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",404,7,6745,10780,15,1261940,0
"318","10780_16_23_24_25_A","10780_16_23_24_25","A",6,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,1,23,10780,23,266,8
"319","10780_16_23_24_25_A","10780_16_23_24_25","A",6,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1126,1,8,10780,24,96,8
"320","10780_16_23_24_25_B","10780_16_23_24_25","B",27,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,2,157,10780,23,266,59
"321","10780_16_23_24_25_B","10780_16_23_24_25","B",27,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1126,2,52,10780,24,96,54
"322","10780_16_23_24_25_C","10780_16_23_24_25","C",67,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,3,37,10780,23,266,13
"323","10780_16_23_24_25_C","10780_16_23_24_25","C",67,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1126,3,36,10780,24,96,37
"324","10780_16_23_24_25_D","10780_16_23_24_25","D",NA,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"325","10780_16_23_24_25_E","10780_16_23_24_25","E",NA,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"326","10780_16_23_24_25_Agriculture","10780_16_23_24_25","Agriculture",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"327","10780_16_23_24_25_Developed","10780_16_23_24_25","Developed",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"328","10780_16_23_24_25_Water","10780_16_23_24_25","Water",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"329","10780_16_23_24_25_UN","10780_16_23_24_25","UN",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",NA,NA,NA,NA,NA,NA,NA
"330","10780_16_23_24_25_UE","10780_16_23_24_25","UE",0,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,7,21,10780,23,266,7
"331","10803_6_12_15_16_17_18_23_24_25_A","10803_6_12_15_16_17_18_23_24_25","A",13,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2704,1,1049,10803,15,90144,1
"332","10803_6_12_15_16_17_18_23_24_25_A","10803_6_12_15_16_17_18_23_24_25","A",13,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2714,1,16,10803,24,145,11
"333","10803_6_12_15_16_17_18_23_24_25_B","10803_6_12_15_16_17_18_23_24_25","B",13,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2704,2,7151,10803,15,90144,7
"334","10803_6_12_15_16_17_18_23_24_25_B","10803_6_12_15_16_17_18_23_24_25","B",13,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2714,2,46,10803,24,145,31
"335","10803_6_12_15_16_17_18_23_24_25_C","10803_6_12_15_16_17_18_23_24_25","C",74,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2704,3,44222,10803,15,90144,49
"336","10803_6_12_15_16_17_18_23_24_25_C","10803_6_12_15_16_17_18_23_24_25","C",74,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2714,3,57,10803,24,145,39
"337","10803_6_12_15_16_17_18_23_24_25_D","10803_6_12_15_16_17_18_23_24_25","D",NA,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",NA,NA,NA,NA,NA,NA,NA
"338","10803_6_12_15_16_17_18_23_24_25_E","10803_6_12_15_16_17_18_23_24_25","E",NA,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",NA,NA,NA,NA,NA,NA,NA
"339","10803_6_12_15_16_17_18_23_24_25_Agriculture","10803_6_12_15_16_17_18_23_24_25","Agriculture",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",NA,NA,NA,NA,NA,NA,NA
"340","10803_6_12_15_16_17_18_23_24_25_Developed","10803_6_12_15_16_17_18_23_24_25","Developed",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2704,120,697,10803,15,90144,0
"341","10803_6_12_15_16_17_18_23_24_25_Water","10803_6_12_15_16_17_18_23_24_25","Water",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",NA,NA,NA,NA,NA,NA,NA
"342","10803_6_12_15_16_17_18_23_24_25_UN","10803_6_12_15_16_17_18_23_24_25","UN",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2704,6,17400,10803,15,90144,19
"343","10803_6_12_15_16_17_18_23_24_25_UN","10803_6_12_15_16_17_18_23_24_25","UN",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2714,6,2,10803,24,145,1
"344","10803_6_12_15_16_17_18_23_24_25_UE","10803_6_12_15_16_17_18_23_24_25","UE",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2704,7,304,10803,15,90144,0
"345","10803_6_12_15_16_17_18_23_24_25_UE","10803_6_12_15_16_17_18_23_24_25","UE",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",2714,7,5,10803,24,145,3
"346","10804_6_12_15_16_17_18_23_24_25_A","10804_6_12_15_16_17_18_23_24_25","A",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,1,323078,10804,15,8081119,3
"347","10804_6_12_15_16_17_18_23_24_25_A","10804_6_12_15_16_17_18_23_24_25","A",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,1,28,10804,23,1156,2
"348","10804_6_12_15_16_17_18_23_24_25_A","10804_6_12_15_16_17_18_23_24_25","A",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2715,1,81,10804,24,935,8
"349","10804_6_12_15_16_17_18_23_24_25_A","10804_6_12_15_16_17_18_23_24_25","A",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,1,113,10804,25,605,18
"350","10804_6_12_15_16_17_18_23_24_25_B","10804_6_12_15_16_17_18_23_24_25","B",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,2,257988,10804,15,8081119,3
"351","10804_6_12_15_16_17_18_23_24_25_B","10804_6_12_15_16_17_18_23_24_25","B",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,2,147,10804,23,1156,12
"352","10804_6_12_15_16_17_18_23_24_25_B","10804_6_12_15_16_17_18_23_24_25","B",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2715,2,175,10804,24,935,18
"353","10804_6_12_15_16_17_18_23_24_25_B","10804_6_12_15_16_17_18_23_24_25","B",16,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,2,14,10804,25,605,2
"354","10804_6_12_15_16_17_18_23_24_25_C","10804_6_12_15_16_17_18_23_24_25","C",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,3,3451470,10804,15,8081119,42
"355","10804_6_12_15_16_17_18_23_24_25_C","10804_6_12_15_16_17_18_23_24_25","C",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,3,578,10804,23,1156,50
"356","10804_6_12_15_16_17_18_23_24_25_C","10804_6_12_15_16_17_18_23_24_25","C",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2715,3,517,10804,24,935,55
"357","10804_6_12_15_16_17_18_23_24_25_C","10804_6_12_15_16_17_18_23_24_25","C",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,3,390,10804,25,605,64
"358","10804_6_12_15_16_17_18_23_24_25_D","10804_6_12_15_16_17_18_23_24_25","D",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,4,2152553,10804,15,8081119,26
"359","10804_6_12_15_16_17_18_23_24_25_D","10804_6_12_15_16_17_18_23_24_25","D",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,4,275,10804,23,1156,23
"360","10804_6_12_15_16_17_18_23_24_25_D","10804_6_12_15_16_17_18_23_24_25","D",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2715,4,100,10804,24,935,10
"361","10804_6_12_15_16_17_18_23_24_25_D","10804_6_12_15_16_17_18_23_24_25","D",24,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,4,6,10804,25,605,0
"362","10804_6_12_15_16_17_18_23_24_25_E","10804_6_12_15_16_17_18_23_24_25","E",20,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,5,1483865,10804,15,8081119,18
"363","10804_6_12_15_16_17_18_23_24_25_E","10804_6_12_15_16_17_18_23_24_25","E",20,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,5,39,10804,23,1156,3
"364","10804_6_12_15_16_17_18_23_24_25_E","10804_6_12_15_16_17_18_23_24_25","E",20,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2715,5,12,10804,24,935,1
"365","10804_6_12_15_16_17_18_23_24_25_E","10804_6_12_15_16_17_18_23_24_25","E",20,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,5,23,10804,25,605,3
"366","10804_6_12_15_16_17_18_23_24_25_Agriculture","10804_6_12_15_16_17_18_23_24_25","Agriculture",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,180,1684,10804,15,8081119,0
"367","10804_6_12_15_16_17_18_23_24_25_Developed","10804_6_12_15_16_17_18_23_24_25","Developed",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,120,36129,10804,15,8081119,0
"368","10804_6_12_15_16_17_18_23_24_25_Developed","10804_6_12_15_16_17_18_23_24_25","Developed",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,120,20,10804,23,1156,1
"369","10804_6_12_15_16_17_18_23_24_25_Developed","10804_6_12_15_16_17_18_23_24_25","Developed",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2715,120,15,10804,24,935,1
"370","10804_6_12_15_16_17_18_23_24_25_Developed","10804_6_12_15_16_17_18_23_24_25","Developed",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,120,41,10804,25,605,6
"371","10804_6_12_15_16_17_18_23_24_25_Water","10804_6_12_15_16_17_18_23_24_25","Water",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",NA,NA,NA,NA,NA,NA,NA
"372","10804_6_12_15_16_17_18_23_24_25_UN","10804_6_12_15_16_17_18_23_24_25","UN",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,6,22787,10804,15,8081119,0
"373","10804_6_12_15_16_17_18_23_24_25_UN","10804_6_12_15_16_17_18_23_24_25","UN",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,6,1,10804,23,1156,0
"374","10804_6_12_15_16_17_18_23_24_25_UN","10804_6_12_15_16_17_18_23_24_25","UN",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,6,5,10804,25,605,0
"375","10804_6_12_15_16_17_18_23_24_25_UE","10804_6_12_15_16_17_18_23_24_25","UE",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2705,7,62706,10804,15,8081119,0
"376","10804_6_12_15_16_17_18_23_24_25_UE","10804_6_12_15_16_17_18_23_24_25","UE",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2713,7,40,10804,23,1156,3
"377","10804_6_12_15_16_17_18_23_24_25_UE","10804_6_12_15_16_17_18_23_24_25","UE",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2715,7,1,10804,24,935,0
"378","10804_6_12_15_16_17_18_23_24_25_UE","10804_6_12_15_16_17_18_23_24_25","UE",0,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",2717,7,13,10804,25,605,2
"379","10810_15_16_23_24_28_A","10810_15_16_23_24_28","A",22,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,1,48,10810,23,1119,4
"380","10810_15_16_23_24_28_A","10810_15_16_23_24_28","A",22,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,1,32,10810,24,1777,1
"381","10810_15_16_23_24_28_A","10810_15_16_23_24_28","A",22,"Inter-Mountain Basins Mixed Salt Desert Scrub",1196,1,49085,10810,15,1224055,4
"382","10810_15_16_23_24_28_B","10810_15_16_23_24_28","B",47,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,2,175,10810,23,1119,15
"383","10810_15_16_23_24_28_B","10810_15_16_23_24_28","B",47,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,2,484,10810,24,1777,27
"384","10810_15_16_23_24_28_B","10810_15_16_23_24_28","B",47,"Inter-Mountain Basins Mixed Salt Desert Scrub",1196,2,139419,10810,15,1224055,11
"385","10810_15_16_23_24_28_C","10810_15_16_23_24_28","C",31,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,3,716,10810,23,1119,63
"386","10810_15_16_23_24_28_C","10810_15_16_23_24_28","C",31,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,3,612,10810,24,1777,34
"387","10810_15_16_23_24_28_C","10810_15_16_23_24_28","C",31,"Inter-Mountain Basins Mixed Salt Desert Scrub",1196,3,574907,10810,15,1224055,46
"388","10810_15_16_23_24_28_D","10810_15_16_23_24_28","D",NA,"Inter-Mountain Basins Mixed Salt Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"389","10810_15_16_23_24_28_E","10810_15_16_23_24_28","E",NA,"Inter-Mountain Basins Mixed Salt Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"390","10810_15_16_23_24_28_Agriculture","10810_15_16_23_24_28","Agriculture",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1196,180,5443,10810,15,1224055,0
"391","10810_15_16_23_24_28_Developed","10810_15_16_23_24_28","Developed",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,120,4,10810,23,1119,0
"392","10810_15_16_23_24_28_Developed","10810_15_16_23_24_28","Developed",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,120,21,10810,24,1777,1
"393","10810_15_16_23_24_28_Developed","10810_15_16_23_24_28","Developed",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1196,120,13333,10810,15,1224055,1
"394","10810_15_16_23_24_28_Water","10810_15_16_23_24_28","Water",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",NA,NA,NA,NA,NA,NA,NA
"395","10810_15_16_23_24_28_UN","10810_15_16_23_24_28","UN",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,6,70,10810,23,1119,6
"396","10810_15_16_23_24_28_UN","10810_15_16_23_24_28","UN",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,6,434,10810,24,1777,24
"397","10810_15_16_23_24_28_UN","10810_15_16_23_24_28","UN",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1196,6,284227,10810,15,1224055,23
"398","10810_15_16_23_24_28_UE","10810_15_16_23_24_28","UE",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1026,7,105,10810,23,1119,9
"399","10810_15_16_23_24_28_UE","10810_15_16_23_24_28","UE",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1128,7,18,10810,24,1777,1
"400","10810_15_16_23_24_28_UE","10810_15_16_23_24_28","UE",0,"Inter-Mountain Basins Mixed Salt Desert Scrub",1196,7,45424,10810,15,1224055,3
"401","10820_12_15_16_17_23_24_A","10820_12_15_16_17_23_24","A",12,"Mojave Mid-Elevation Mixed Desert Scrub",395,1,401,10820,24,640,62
